label,label_A,label_CH,label_CR,label_J,label_LAW,label_LTD,label_TER,label_USE,sentences,document
0,0,0,0,0,0,0,0,0,"if/IN you/PRP do/VBP not/RB wish/VB to/TO grant/VB users/NNS of/IN the/DT service/NNP a/DT user/NN content/NNP license/NNP ,/, you/PRP agree/VBP that/IN it/PRP is/VBZ your/PRP$ obligation/NN to/TO avoid/VB displaying/VBG or/CC making/VBG available/JJ your/PRP$ content/NN to/TO other/JJ users/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,your/PRP$ interactions/NNS with/IN the/DT service/NNP may/MD include/VB use/NN of/IN a/DT permissions/NNS system/NN as/IN provided/VBN in/IN an/DT applicable/JJ product/NNP policy/NNP ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"any/DT agreement/NN you/PRP make/VBP with/IN other/JJ users/NNS relating/VBG to/TO use/VB or/CC access/NN to/TO your/PRP$ content/NN must/MD be/VB consistent/JJ with/IN these/DT terms/NNS and/CC the/DT applicable/JJ product/NNP policy/NNP ,/, and/CC no/DT such/JJ agreement/NN can/MD abrogate/VB ,/, nullify/VB ,/, void/VB or/CC modify/VB these/DT terms/NNS or/CC the/DT applicable/JJ product/NNP policy/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP acknowledge/VBP that/IN when/WRB you/PRP receive/VBP a/DT user/NN content/NNP license/NNP you/PRP receive/VBP only/RB licensing/NN and/CC use/NN rights/NNS ;/: therefore/RB ,/, you/PRP do/VBP not/RB acquire/VB ownership/NN of/IN any/DT copies/NNS of/IN the/DT content/NNP ,/, or/CC transfer/NN of/IN any/DT copyright/NN or/CC other/JJ intellectual/NNP property/NNP rights/NNPS in/IN the/DT content/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,2.5/CD you/PRP also/RB grant/VBP linden/NNP lab/NNP and/CC other/JJ users/NNS of/IN the/DT service/NNP a/DT license/NN to/TO use/VB your/PRP$ content/NN in/IN snapshots/NNS and/CC machinima/NNS that/WDT is/VBZ displayed/VBN in/IN publicly/RB accessible/JJ areas/NNS of/IN the/DT service/NNP ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP agree/VBP that/IN by/IN uploading/VBG ,/, publishing/NN ,/, or/CC submitting/VBG any/DT content/NN to/TO or/CC through/IN the/DT servers/NNS for/IN display/NN in/IN any/DT publicly/RB accessible/JJ area/NN of/IN the/DT service/NNP ,/, you/PRP hereby/RB grant/VBP other/JJ users/NNS a/DT non-exclusive/JJ ,/, worldwide/JJ ,/, royalty-free/JJ ,/, sublicenseable/JJ and/CC transferable/JJ license/NN to/TO photograph/NN ,/, capture/VBP an/DT image/NN of/IN ,/, film/NN ,/, and/CC record/VB a/DT video/NN of/IN the/DT content/NNP ,/, and/CC to/TO use/VB ,/, reproduce/VB ,/, distribute/VB ,/, prepare/VB derivative/JJ works/NNS of/IN ,/, display/NN ,/, and/CC perform/VB the/DT resulting/VBG photograph/NN ,/, image/NN ,/, film/NN ,/, or/CC video/NN in/IN any/DT current/JJ or/CC future/JJ media/NNS as/IN provided/VBN in/IN and/CC subject/JJ to/TO the/DT restrictions/NNS and/CC requirements/NNS of/IN an/DT applicable/JJ product/NNP policy/NNP or/CC other/JJ policy/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,the/DT foregoing/JJ license/NN is/VBZ referred/VBN to/TO as/IN the/DT ``/`` snapshot/NN and/CC machinima/NNP content/NNP license/NNP ./. ''/'' ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"2.6/CD you/PRP may/MD delete/VB copies/NNS of/IN your/PRP$ content/NN from/IN the/DT service/NNP ,/, and/CC the/DT licenses/NNS you/PRP have/VBP granted/VBN for/IN the/DT deleted/JJ copies/NNS will/MD terminate/VB with/IN certain/JJ limitations/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"where/WRB permitted/VBN ,/, you/PRP may/MD delete/VB copies/NNS or/CC instances/NNS of/IN your/PRP$ content/NN that/IN you/PRP have/VBP displayed/VBN or/CC that/WDT are/VBP in/IN your/PRP$ account/NNP inventory/NN through/IN the/DT normal/JJ functionality/NN of/IN the/DT service/NNP ,/, such/JJ as/IN by/IN emptying/VBG the/DT trash/NN folder/NN in/IN your/PRP$ account/NNP inventory/NN as/IN applicable/JJ ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"in/IN such/JJ event/NN ,/, the/DT licenses/NNS granted/VBN by/IN you/PRP in/IN this/DT section/NN 2/CD shall/MD terminate/VB in/IN the/DT manner/NN provided/VBN below/IN ,/, but/CC only/RB for/IN those/DT particular/JJ copies/NNS or/CC instances/NNS of/IN content/NN that/IN you/PRP have/VBP deleted/VBN from/IN the/DT service/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP acknowledge/VBP that/IN this/DT termination/NN will/MD not/RB apply/VB to/TO any/DT other/JJ copies/NNS or/CC instances/NNS of/IN the/DT same/JJ content/NN that/IN you/PRP have/VBP not/RB specifically/RB deleted/VBN from/IN the/DT service/NNP ,/, including/VBG without/IN limitation/NN those/DT that/WDT may/MD be/VB displayed/VBN elsewhere/RB through/IN the/DT service/NNP and/CC those/DT that/WDT may/MD be/VB in/IN the/DT account/NNP inventories/NNS of/IN other/JJ users/NNS to/TO whom/WP you/PRP transferred/VBD copies/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,you/PRP acknowledge/VBP that/IN the/DT snapshot/NNP and/CC machinima/NNP content/NNP license/NN granted/VBN to/TO linden/NNP lab/NNP and/CC other/JJ users/NNS with/IN respect/NN to/TO your/PRP$ content/NN will/MD survive/VB any/DT such/JJ termination/NN ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP also/RB acknowledge/VBP that/IN the/DT service/NNP content/NNP license/NN granted/VBN to/TO linden/NNP lab/NN with/IN respect/NN to/TO your/PRP$ content/NN will/MD survive/VB any/DT such/JJ termination/NN solely/RB as/IN follows/VBZ to/TO permit/VB linden/NNP lab/NNP :/: -lrb-/-LRB- i/LS -rrb-/-RRB- to/TO retain/VB server/NN copies/NNS of/IN particular/JJ instances/NNS of/IN your/PRP$ content/NN ,/, including/VBG copies/NNS stored/VBN in/IN connection/NN with/IN back-up/JJ ,/, debugging/NN ,/, and/CC testing/NN procedures/NNS ;/: and/CC -lrb-/-LRB- ii/LS -rrb-/-RRB- to/TO enable/VB the/DT exercise/NN of/IN the/DT licenses/NNS granted/VBN in/IN this/DT section/NN 2/CD for/IN any/DT other/JJ copies/NNS or/CC instances/NNS of/IN the/DT same/JJ content/NN that/IN you/PRP have/VBP not/RB specifically/RB deleted/VBN from/IN the/DT service/NNP ,/, including/VBG those/DT that/WDT may/MD be/VB displayed/VBN elsewhere/RB through/IN the/DT service/NNP or/CC exist/VB in/IN other/JJ users/NNS '/POS account/NNP inventories/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"2.7/CD you/PRP agree/VBP to/TO respect/VB the/DT intellectual/NNP property/NNP rights/NNPS of/IN other/JJ users/NNS ,/, linden/NNP lab/NNP ,/, and/CC third/JJ parties/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP agree/VBP that/IN you/PRP will/MD not/RB publish/VB ,/, or/CC submit/VB to/TO any/DT part/NN of/IN the/DT service/NNP ,/, any/DT content/NN that/WDT is/VBZ protected/VBN by/IN intellectual/NNP property/NNP rights/NNPS or/CC otherwise/RB subject/JJ to/TO proprietary/JJ rights/NNS ,/, including/VBG trade/NN secret/NN or/CC privacy/NN rights/NNS ,/, unless/IN you/PRP are/VBP the/DT owner/NN of/IN such/JJ rights/NNS or/CC have/VBP permission/NN from/IN the/DT rightful/JJ owner/NN to/TO upload/VB ,/, publish/VB ,/, or/CC submit/VB the/DT content/NN and/CC to/TO grant/VB linden/NNP lab/NNP and/CC users/NNS of/IN the/DT service/NNP all/DT of/IN the/DT license/NN rights/NNS granted/VBN in/IN these/DT terms/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP acknowledge/VBP that/IN the/DT content/NN of/IN the/DT service/NNP is/VBZ provided/VBN or/CC made/VBN available/JJ to/TO you/PRP under/IN license/NN from/IN linden/NNP lab/NNP and/CC independent/JJ content/NN providers/NNS ,/, including/VBG other/JJ users/NNS of/IN the/DT service/NNP -lrb-/-LRB- ``/`` content/NNP providers/NNP ''/'' -rrb-/-RRB- ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP acknowledge/VBP and/CC agree/VBP that/IN except/IN as/IN expressly/RB provided/VBN in/IN this/DT agreement/NN ,/, the/DT intellectual/NNP property/NNP rights/NNPS of/IN linden/NNP lab/NNP and/CC other/JJ content/NNP providers/NNP in/IN their/PRP$ respective/JJ content/NN are/VBP not/RB licensed/VBN to/TO you/PRP by/IN your/PRP$ mere/JJ use/NN of/IN the/DT service/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,you/PRP must/MD obtain/VB from/IN the/DT applicable/JJ content/NNP providers/NNP any/DT necessary/JJ license/NN rights/NNS in/IN content/NN that/IN you/PRP desire/VBP to/TO use/VB or/CC access/NN ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"linden/NNP lab/NNP and/CC other/JJ content/NNP providers/NNS may/MD use/VB the/DT normal/JJ functionality/NN of/IN the/DT service/NNP ,/, including/VBG an/DT applicable/JJ permissions/NNS system/NN and/CC the/DT copy/NN ,/, modify/VB ,/, and/CC transfer/NN settings/NNS ,/, to/TO indicate/VB how/WRB you/PRP may/MD use/VB ,/, reproduce/VB ,/, distribute/VB ,/, prepare/VB derivative/JJ works/NNS of/IN ,/, display/NN ,/, or/CC perform/VB their/PRP$ respective/JJ content/NN solely/RB through/IN the/DT service/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP acknowledge/VBP and/CC agree/VBP that/IN the/DT permissions/NNS system/NN and/CC other/JJ functionality/NN of/IN the/DT service/NNP do/VBP not/RB grant/VB you/PRP any/DT license/NN ,/, consent/NN ,/, or/CC permission/NN to/TO copy/NN ,/, modify/VB ,/, transfer/VB ,/, or/CC use/VB in/IN any/DT manner/NN any/DT content/NN outside/IN the/DT service/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP agree/VBP that/IN you/PRP will/MD not/RB copy/VB ,/, transfer/VB ,/, or/CC distribute/VB outside/IN the/DT service/NNP any/DT content/NN that/WDT contains/VBZ any/DT linden/NNP content/NNP ,/, in/IN whole/JJ or/CC in/IN part/NN or/CC in/IN modified/VBN or/CC unmodified/JJ form/NN ,/, except/IN as/IN allowed/VBN by/IN an/DT applicable/JJ product/NNP policy/NNP or/CC other/JJ policy/NN ,/, or/CC that/IN infringes/VBZ or/CC violates/VBZ any/DT intellectual/NNP property/NNP rights/NNPS of/IN linden/NNP lab/NNP ,/, other/JJ content/NNP providers/NNP ,/, or/CC any/DT third/JJ parties/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"linden/NNP lab/NNP reserves/VBZ the/DT right/NN ,/, but/CC is/VBZ not/RB obligated/VBN to/TO use/VB technological/JJ measures/NNS designed/VBN to/TO prohibit/VB the/DT copying/NN ,/, transfer/NN ,/, or/CC distribution/NN of/IN content/NN outside/IN the/DT service/NNP when/WRB we/PRP in/IN good/JJ faith/NN believe/VBP that/IN such/JJ copying/NN ,/, transfer/NN ,/, or/CC distribution/NN would/MD or/CC might/MD violate/VB the/DT intellectual/NNP property/NNP rights/NNPS of/IN our/PRP$ users/NNS ,/, linden/NNP lab/NNP ,/, or/CC third/JJ parties/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,you/PRP copy/VBP and/CC use/VBP content/NN at/IN your/PRP$ own/JJ risk/NN ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP are/VBP solely/RB responsible/JJ and/CC liable/JJ for/IN your/PRP$ use/NN ,/, reproduction/NN ,/, distribution/NN ,/, modification/NN ,/, display/NN ,/, or/CC performance/NN of/IN any/DT content/NN in/IN violation/NN of/IN any/DT intellectual/NNP property/NNP rights/NNPS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP agree/VBP that/IN linden/NNP lab/NNP will/MD have/VB no/DT liability/NN for/IN ,/, and/CC you/PRP agree/VBP to/TO defend/VB ,/, indemnify/VB ,/, and/CC hold/VB linden/NNP lab/NNP harmless/JJ for/IN ,/, any/DT claims/NNS ,/, losses/NNS or/CC damages/NNS arising/VBG out/IN of/IN or/CC in/IN connection/NN with/IN your/PRP$ use/NN ,/, reproduction/NN ,/, distribution/NN ,/, modification/NN ,/, display/NN ,/, or/CC performance/NN of/IN any/DT content/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,3.1/CD age/NNP requirements/NNS for/IN the/DT service/NNP ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"by/IN accepting/VBG this/DT agreement/NN ,/, you/PRP represent/VBP that/IN you/PRP are/VBP at/IN least/JJS eighteen/CD -lrb-/-LRB- 18/CD -rrb-/-RRB- years/NNS of/IN age/NN -lrb-/-LRB- or/CC the/DT legal/JJ age/NN of/IN majority/NN in/IN your/PRP$ jurisdiction/NN ,/, if/IN greater/JJR -rrb-/-RRB- and/CC you/PRP have/VBP the/DT legal/JJ authority/NN to/TO enter/VB into/IN this/DT agreement/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"if/IN you/PRP are/VBP less/RBR than/IN eighteen/CD -lrb-/-LRB- 18/CD -rrb-/-RRB- years/NNS of/IN age/NN -lrb-/-LRB- or/CC the/DT legal/JJ age/NN of/IN majority/NN in/IN your/PRP$ jurisdiction/NN ,/, if/IN greater/JJR -rrb-/-RRB- ,/, then/RB your/PRP$ parent/NN or/CC legal/JJ guardian/NN must/MD read/VB and/CC accept/VB this/DT agreement/NN ,/, your/PRP$ use/NN of/IN the/DT service/NNP ,/, participating/VBG in/IN the/DT service/NNP ,/, and/CC providing/VBG any/DT personal/JJ information/NN in/IN connection/NN with/IN the/DT service/NNP on/IN your/PRP$ behalf/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"3.2/CD age/NNP requirements/NNS for/IN use/NN of/IN areas/NNS of/IN the/DT service/NNP ,/, software/NNP ,/, and/CC content/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"certain/JJ software/NNP ,/, content/NNP ,/, or/CC areas/NNS of/IN the/DT service/NNP may/MD be/VB subject/JJ to/TO certain/JJ age/NN requirements/NNS ,/, as/IN specified/VBN in/IN an/DT applicable/JJ product/NNP policy/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"by/IN using/VBG or/CC accessing/VBG such/JJ software/NNP ,/, content/NNP ,/, or/CC areas/NNS of/IN the/DT service/NNP ,/, you/PRP represent/VBP that/IN you/PRP satisfy/VBP the/DT age/NN requirements/NNS set/VBN forth/RB in/IN the/DT applicable/JJ product/NNP policy/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"when/WRB a/DT child/NN under/IN the/DT age/NN of/IN thirteen/CD -lrb-/-LRB- 13/CD -rrb-/-RRB- contacts/NNS linden/NNP lab/NNP ,/, for/IN example/NN ,/, to/TO participate/VB in/IN a/DT contest/NN or/CC to/TO ask/VB a/DT question/NN ,/, we/PRP may/MD collect/VB that/IN child/NN 's/POS email/NN address/NN and/CC the/DT e-mail/JJ address/NN of/IN the/DT child/NN 's/POS parent/NN or/CC guardian/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"we/PRP will/MD use/VB the/DT child/NN 's/POS e-mail/JJ address/NN only/RB for/IN the/DT purpose/NN for/IN which/WDT it/PRP was/VBD collected/VBN ,/, and/CC we/PRP will/MD use/VB the/DT e-mail/JJ address/NN of/IN the/DT parent/NN -lrb-/-LRB- s/NNS -rrb-/-RRB- or/CC guardian/NN -lrb-/-LRB- s/NNS -rrb-/-RRB- only/RB to/TO provide/VB notification/NN about/IN the/DT child/NN 's/POS contact/NN with/IN us/PRP ,/, and/CC to/TO provide/VB notification/NN of/IN the/DT types/NNS and/CC uses/NNS of/IN personal/JJ data/NNS collected/VBN ,/, if/IN and/CC as/IN required/VBN by/IN law/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"as/IN a/DT parent/NN or/CC guardian/NN of/IN a/DT child/NN under/IN the/DT age/NN of/IN thirteen/CD -lrb-/-LRB- 13/CD -rrb-/-RRB- from/IN whom/WP we/PRP have/VBP collected/VBN personal/JJ data/NNS ,/, you/PRP have/VBP the/DT right/NN to/TO review/VB and/CC request/VB deletion/NN of/IN such/JJ personal/JJ data/NNS ,/, and/CC to/TO refuse/VB to/TO permit/VB further/JJ collection/NN or/CC use/NN of/IN such/JJ personal/JJ data/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"to/TO do/VB so/RB ,/, please/VB contact/VB us/PRP at/IN privacy@lindenlab.com/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"parents/NNS and/CC guardians/NNS who/WP wish/VBP to/TO review/VB personal/JJ data/NNS concerning/VBG their/PRP$ child/NN -lrb-/-LRB- ren/NN -rrb-/-RRB- will/MD be/VB required/VBN to/TO specify/VB the/DT usernames/NNS and/CC passwords/NNS of/IN the/DT child/NN -lrb-/-LRB- ren/NN -rrb-/-RRB- concerned/JJ ,/, and/CC to/TO provide/VB their/PRP$ own/JJ e-mail/JJ address/NN for/IN verification/NN and/CC contact/NN purposes/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,we/PRP can/MD not/RB and/CC will/MD not/RB establish/VB conditions/NNS that/WDT will/MD require/VB or/CC encourage/VB children/NNS to/TO disclose/VB personal/JJ data/NNS over/IN and/CC above/IN what/WP is/VBZ reasonably/RB necessary/JJ to/TO participate/VB in/IN any/DT activity/NN features/VBZ on/IN our/PRP$ web/NN sites/NNS ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,children/NNS under/IN thirteen/CD -lrb-/-LRB- 13/CD -rrb-/-RRB- years/NNS of/IN age/NN are/VBP allowed/VBN to/TO participate/VB in/IN contests/NNS ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"however/RB ,/, if/IN such/PDT a/DT child/NN wins/VBZ ,/, notification/NN will/MD be/VB sent/VBN to/TO the/DT parent/NN or/CC guardian/NN 's/POS e-mail/JJ address/NN -lrb-/-LRB- provided/VBN by/IN the/DT child/NN when/WRB he/she/NN enters/VBZ the/DT contest/NN -rrb-/-RRB- ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"also/RB ,/, we/PRP will/MD not/RB ask/VB the/DT child/NN for/IN any/DT personal/JJ data/NNS beyond/IN e-mail/JJ addresses/NNS without/IN obtaining/VBG prior/JJ parental/JJ consent/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"any/DT personal/JJ data/NNS obtained/VBN from/IN children/NNS and/CC parents/NNS during/IN contests/NNS will/MD be/VB kept/VBN until/IN the/DT contest/NN ends/VBZ and/CC prizes/NNS are/VBP delivered/VBN ,/, and/CC then/RB it/PRP will/MD be/VB deleted/VBN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"if/IN any/DT online/NN activity/NN offered/VBN by/IN us/PRP will/MD allow/VB children/NNS under/IN the/DT age/NN of/IN thirteen/CD -lrb-/-LRB- 13/CD -rrb-/-RRB- to/TO reveal/VB personal/JJ data/NNS publicly/RB -lrb-/-LRB- for/IN example/NN via/IN un-moderated/JJ forums/NNS -rrb-/-RRB- ,/, we/PRP will/MD obtain/VB parental/JJ consent/NN before/IN allowing/VBG the/DT child/NN to/TO participate/VB ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,3.3/CD requirements/NNS for/IN corporate/JJ users/NNS and/CC sponsoring/VBG organizations/NNP ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"if/IN you/PRP are/VBP using/VBG the/DT service/NN on/IN behalf/NN of/IN a/DT company/NN ,/, organization/NN or/CC other/JJ legal/JJ entity/NN -lrb-/-LRB- collectively/RB ,/, ``/`` user/NN organization/NNP ''/'' -rrb-/-RRB- ,/, you/PRP represent/VBP and/CC warrant/VBP that/IN you/PRP are/VBP an/DT employee/NN of/IN that/DT user/NN organization/NNP or/CC other/JJ person/NN authorized/VBN to/TO do/VB so/RB ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,3.4/CD other/JJ eligibility/NN requirements/NNS for/IN use/NN of/IN the/DT service/NNP ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP may/MD not/RB use/VB the/DT service/NNP -lrb-/-LRB- i/LS -rrb-/-RRB- if/IN you/PRP have/VBP been/VBN terminated/VBN from/IN the/DT service/NNP by/IN linden/NNP lab/NNP -lrb-/-LRB- including/VBG ,/, for/IN avoidance/NN of/IN doubt/NN ,/, if/IN any/DT account/NNP of/IN yours/PRP$ has/VBZ been/VBN terminated/VBN -rrb-/-RRB- ;/: or/CC -lrb-/-LRB- ii/LS -rrb-/-RRB- at/IN any/DT time/NN if/IN you/PRP are/VBP a/DT person/NN barred/VBN from/IN receiving/VBG the/DT service/NNP under/IN applicable/JJ law/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"4.1/CD you/PRP must/MD establish/VB an/DT account/NN to/TO use/VB certain/JJ aspects/NNS of/IN the/DT service/NNP ,/, using/VBG true/JJ and/CC accurate/JJ registration/NN information/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"except/IN for/IN certain/JJ software/NNP or/CC portions/NNS of/IN the/DT websites/NNS which/WDT linden/NNP lab/NN allows/VBZ users/NNS to/TO access/NN without/IN registration/NN ,/, you/PRP must/MD establish/VB an/DT account/NNP with/IN linden/NNP lab/NNP to/TO use/VB the/DT service/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP agree/VBP to/TO provide/VB accurate/JJ ,/, current/JJ and/CC complete/JJ information/NN about/IN yourself/PRP as/IN prompted/VBN by/IN the/DT registration/NN form/NN -lrb-/-LRB- ``/`` registration/NNP data/NNP ''/'' -rrb-/-RRB- and/CC to/TO use/VB the/DT account/NN management/NN tools/NNS provided/VBN to/TO keep/VB your/PRP$ registration/NNP data/NNP accurate/JJ ,/, current/JJ and/CC complete/JJ ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP may/MD establish/VB an/DT account/NNP with/IN registration/NNP data/NNP provided/VBD to/TO linden/NNP lab/NNP by/IN a/DT third/JJ party/NN who/WP provides/VBZ a/DT gateway/NN to/TO our/PRP$ service/NN through/IN the/DT use/NN of/IN an/DT api/NNP ,/, in/IN which/WDT case/NN you/PRP may/MD have/VB a/DT separate/JJ ,/, additional/JJ account/NN relationship/NN with/IN such/JJ third/JJ party/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"this/DT relationship/NN in/IN no/DT way/NN modifies/VBZ ,/, lessens/VBZ or/CC alters/VBZ your/PRP$ obligations/NNS under/IN this/DT terms/NNS ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,access/NN to/TO the/DT service/NNP through/IN third/JJ parties/NNS may/MD be/VB available/JJ or/CC discontinued/VBN at/IN the/DT discretion/NN of/IN linden/NNP lab/NNP ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP acknowledge/VBP that/IN linden/NNP lab/NNP is/VBZ not/RB liable/JJ for/IN the/DT acts/NNS or/CC omissions/NNS of/IN such/JJ third/JJ parties/NNS ,/, which/WDT are/VBP not/RB the/DT partner/NN or/CC representative/NN of/IN linden/NNP lab/NNP or/CC endorsed/VBN or/CC controlled/VBN by/IN linden/NNP lab/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"depending/VBG upon/IN your/PRP$ age/NN and/CC the/DT age/NN requirements/NNS set/VBN forth/RB in/IN an/DT applicable/JJ product/NNP policy/NNP ,/, registration/NN may/MD require/VB parental/JJ consent/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,the/DT service/NNP 's/POS practices/NNS governing/VBG any/DT resulting/VBG collection/NN and/CC use/NN of/IN your/PRP$ personal/JJ information/NN are/VBP disclosed/VBN in/IN our/PRP$ privacy/NNP policy/NNP ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"your/PRP$ decision/NN to/TO provide/VB this/DT information/NN is/VBZ purely/RB voluntary/JJ and/CC optional/JJ ;/: however/RB ,/, if/IN you/PRP elect/VBP not/RB to/TO provide/VB it/PRP ,/, then/RB you/PRP may/MD not/RB be/VB able/JJ to/TO access/NN certain/JJ content/NN or/CC participate/VB in/IN certain/JJ features/NNS of/IN the/DT service/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP may/MD not/RB sell/VB ,/, transfer/VB or/CC assign/VB your/PRP$ account/NNP or/CC its/PRP$ contractual/JJ rights/NNS ,/, licenses/NNS and/CC obligations/NNS ,/, to/TO any/DT third/JJ party/NN -lrb-/-LRB- including/VBG ,/, for/IN the/DT avoidance/NN of/IN doubt/NN ,/, permitting/VBG another/DT individual/JJ to/TO access/VB your/PRP$ account/NNP -rrb-/-RRB- without/IN the/DT prior/JJ written/JJ consent/NN of/IN linden/NNP lab/NNP ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"linden/NNP lab/NNP reserves/VBZ the/DT right/NN ,/, at/IN its/PRP$ sole/JJ discretion/NN ,/, to/TO manage/VB and/CC control/VB the/DT number/NN of/IN accounts/NNPS that/IN you/PRP may/MD establish/VB and/CC maintain/VB ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"4.2/CD you/PRP agree/VBP to/TO use/VB an/DT account/NNP name/VB for/IN each/DT product/NN that/WDT is/VBZ not/RB misleading/JJ ,/, offensive/JJ or/CC infringing/NN ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP are/VBP responsible/JJ for/IN activities/NNS related/VBN to/TO your/PRP$ account/NNP name/VB ,/, and/CC for/IN keeping/VBG your/PRP$ password/NN for/IN your/PRP$ account/NNP -lrb-/-LRB- s/NNS -rrb-/-RRB- secure/JJ ./. ",LindenLab.txt
0,0,0,0,0,0,0,0,0,you/PRP must/MD choose/VB an/DT account/NNP name/VB for/IN your/PRP$ account/NNP which/WDT may/MD also/RB serve/VB as/IN the/DT name/NN for/IN your/PRP$ graphical/JJ representation/NN within/IN each/DT product/NN -lrb-/-LRB- your/PRP$ ``/`` avatar/NNP ''/'' -rrb-/-RRB- ./. ,LindenLab.txt
0,0,0,0,0,0,0,0,0,"you/PRP may/MD not/RB select/VB as/IN your/PRP$ account/NNP name/VB any/DT name/NN that/WDT linden/NNP lab/NN determines/VBZ may/MD cause/VB deception/NN or/CC confusion/NN ;/: may/MD violate/VB any/DT trademark/NN right/NN ,/, copyright/NN ,/, or/CC other/JJ proprietary/JJ right/NN or/CC mislead/VB other/JJ users/NNS regarding/VBG your/PRP$ identity/NN or/CC affiliation/NN ;/: or/CC any/DT name/NN that/WDT linden/NNP lab/NN determines/VBZ in/IN its/PRP$ sole/JJ discretion/NN to/TO be/VB vulgar/JJ ,/, offensive/JJ ,/, or/CC otherwise/RB inappropriate/JJ ./. ",LindenLab.txt
1,0,0,1,0,0,1,0,0,"linden/NNP lab/NNP reserves/VBZ the/DT right/NN to/TO delete/VB or/CC change/VB any/DT account/NNP name/VB that/IN violates/VBZ this/DT paragraph/NN ,/, and/CC will/MD have/VB no/DT liability/NN regarding/VBG the/DT use/NN ,/, modification/NN ,/, or/CC deletion/NN of/IN any/DT account/NNP name/VB ./. ",LindenLab.txt
