label,sentences,document
0, no individual under these age limits may use the services provide any personal data to under armour or otherwise submit personal data through the services lrb e g a name address telephone number or email address rrb ,Endomondo.txt
0, you may need to create an under armour account to access the services and it s important that the information associated with your account is accurate and up to date lrb particularly your email address if you ever forget your password a working email address is often the only way for us to verify your identity and help you log back in rrb ,Endomondo.txt
0, you may need to register for an under armour account in order to access or use certain services ,Endomondo.txt
0, your account may automatically provide you access and means to use new services that we create ,Endomondo.txt
0, when you create an account for any of our services you must provide us with accurate and complete information as prompted by the account creation and registration process and keep that information up to date ,Endomondo.txt
0, otherwise some of our services may not operate correctly and we may not be able to contact you with important notices ,Endomondo.txt
0, if you create an account you are responsible for maintaining the confidentiality of any and all actions that take place while using your account and you must notify our support team right away of any actual or suspected loss theft or unauthorized use of your account or account password ,Endomondo.txt
0, we are not responsible for any loss that results from unauthorized use of your username and password with or without your knowledge ,Endomondo.txt
0, if you forget your password and have an existing under armour account click on the sign in or log in link at the top of the page ,Endomondo.txt
0, you will be taken to the sign in page where you can select forgot password to create a new password ,Endomondo.txt
0, if you are a resident of the european union you have the right to delete your account with us by contacting our support team ,Endomondo.txt
0, if you choose to permanently delete your account the non public personal data that we have associated with your account will also be deleted ,Endomondo.txt
0, lrb c rrb service updates changes and limitations,Endomondo.txt
0, our services are constantly evolving to be more useful for our athletes and community ,Endomondo.txt
1, with new products services and features launching all the time we need the flexibility to make changes impose limits and occasionally suspend or terminate certain offerings ,Endomondo.txt
1, we may also update our services which might not work properly if you do n t install the updates ,Endomondo.txt
1, the services change frequently and their form and functionality may change without prior notice to you ,Endomondo.txt
1, we may also impose limits on certain services or restrict your access to part or all of the services without notice or liability ,Endomondo.txt
1, we may also from time to time as we see fit develop and provide updates for certain services ,Endomondo.txt
0, this may include upgrades modifications bug fixes patches and other error corrections and or new features lrb collectively updates rrb ,Endomondo.txt
0, certain portions of our services may not properly operate if you do not install all updates ,Endomondo.txt
0, these updates may include updated versions of our applications which may automatically electronically upgrade the versions used on your device as well as updates to wearables and other connected products ,Endomondo.txt
0, you expressly consent to such automatic updates ,Endomondo.txt
0, further you agree that the terms lrb and any additional modifications of the same rrb will apply to any and all updates to the services ,Endomondo.txt
0, we have no obligation to provide any updates or to continue to provide or enable any particular features or functionality of any service ,Endomondo.txt
0, lrb d rrb service monitoring and suspension,Endomondo.txt
1, we reserve the right to refuse service to anyone and can monitor terminate or suspend our services or your account at any time ,Endomondo.txt
1, we may change suspend or discontinue any or all of the services at any time including the availability of any product feature database or content ,Endomondo.txt
1, we may also deactivate terminate or suspend your account at any time lrb rrb if we in our sole discretion determine that you are or have been in violation of these terms or the spirit thereof lrb as highlighted in our community guidelines rrb lrb rrb if we in our sole discretion determine that you have created risk or possible legal exposure for under armour or any other athlete lrb rrb in response to requests by law enforcement or other government agencies lrb rrb upon discontinuance or material modification of any services or lrb rrb due to unexpected technical issues or problems ,Endomondo.txt
0, we will endeavor to notify you by email or at the next time you attempt to access your account after any such deactivation termination or suspension ,Endomondo.txt
0, we reserve the right but have no obligation to monitor any accounts and or activities conducted through or in any way related to the services lrb including inviting a fellow athlete into a network of friends rrb as well as any athlete s use of or access to location data lrb as that term is defined in our privacy policy rrb personal data and profiles of other athletes ,Endomondo.txt
0, please let us know right away if you believe your account has been hacked or compromised ,Endomondo.txt
0, we care about the security of our athletes ,Endomondo.txt
0, while we work hard to protect the security of your personal data user generated content and account we can not guarantee that unauthorized third parties will not be able to defeat our security measures ,Endomondo.txt
0, please notify our support team immediately of any actual or suspected breach or unauthorized access or use of your account ,Endomondo.txt
0, lrb f rrb consent to receive communications,Endomondo.txt
0, we or other athletes in the community may contact you in connection with your use of the services ,Endomondo.txt
0, we have outlined how you can manage some of these settings here ,Endomondo.txt
0, after signing up for an account you may receive periodic email communications regarding the operations of our services ,Endomondo.txt
0, you can not opt out of receiving these communications while you continue to use our services ,Endomondo.txt
0, you may also receive periodic promotions and other offers or materials that we believe might be of interest to you ,Endomondo.txt
0, you can opt out of receiving these promotional messages at any time by following the unsubscribe instructions contained in the message footer or changing the email preferences in your account ,Endomondo.txt
0, by finding and connecting with your friends and other athletes in our community you may receive electronic communications including messages from them lrb depending on your preferences you may receive notification of these messages via email in the website application and or as a push notification rrb ,Endomondo.txt
0, you can manage the messages you receive from other athletes in our services by changing the preferences in your account ,Endomondo.txt
0, for information about how under armour collects uses and shares your personal data please review our privacy policy ,Endomondo.txt
0, we take the collection use and security of the personal data that our athletes provide to us very seriously ,Endomondo.txt
0, by using the services you consent to the collection use and sharing of such personal data lrb as set forth in the privacy policy including the transfer of this personal data to the united states and or other countries for storage processing and use by under armour ,Endomondo.txt
0, lrb b rrb spreading the word,Endomondo.txt
0, we hope you enjoy using our services and encourage you to share your enthusiasm for them with your friends ,Endomondo.txt
0, if you elect to use the features in our services to tell a friend about the services we will ask you to provide your friend s email address or social media profile which we may then use to contact your friend about the services ,Endomondo.txt
0, we may store the information you provide for a period of time but we will not post this information publicly ,Endomondo.txt
0, you represent that you are authorized to provide any third party contact information that you provide to us for referrals ,Endomondo.txt
0, content is the stuff that shows up on your display when you use our services ,Endomondo.txt
0, user generated content is any content that is created by you or other athletes and ua content is all other content ,Endomondo.txt
0, for purposes of these terms lrb i rrb the term content means any creative expression and includes without limitation video audio photographs images illustrations animations logos tools text ideas communications replies likes comments information data software scripts executable files graphics maps routes geo data workouts and workout data training plans sleep activity annotations nutrition information recipes interactive features designs copyrights trademarks patents sounds applications and any intellectual property therein any of which may be generated provided or otherwise made accessible on or through the services lrb ii rrb the term user generated content means any content that an athlete lrb that includes you rrb ,Endomondo.txt
0, submits transfers or otherwise provides to or through the use of the services ,Endomondo.txt
0, content includes without limitation all user generated content and lrb iii rrb the term ua content means all content that is not user generated content ,Endomondo.txt
0, you own the content that you create and we own the content that we create ,Endomondo.txt
0, please do n t post other people s work without permission ,Endomondo.txt
0, all copyright trademarks design rights patents and other intellectual property rights lrb registered and unregistered rrb in and on the services and ua content belong to under armour and or its partners or applicable third parties ,Endomondo.txt
0, each athlete retains ownership responsibility for and or other applicable rights in the user generated content that they create and under armour and or its partners or third parties retain ownership responsibility for and or other applicable rights in all ua content ,Endomondo.txt
0, except as expressly provided in the terms nothing in the terms grants you a right or license to use any ua content including any content owned or controlled by any of our partners or other third parties ,Endomondo.txt
0, you agree that you will respect the intellectual property rights of others and represent and warrant that you have all of the necessary rights to grant under armour a license lrb described further in part lrb d rrb below rrb for all user generated content you submit in connection with the services ,Endomondo.txt
0, lrb c rrb our license to you,Endomondo.txt
0, you are welcome to access and use our content products and services ,Endomondo.txt
0, we work hard to provide a great experience for our athletes so please respect our intellectual property rights and only use our services the way they are intended to be used ,Endomondo.txt
0, this includes not using our services for commercial purposes without our permission or doing bad things to us or other athletes ,Endomondo.txt
0, we do have some cool apis and other tools that you can use to help create your own apps and products ,Endomondo.txt
0, contact us to find out more ,Endomondo.txt
0, you acknowledge and agree that the services any necessary software used in connection with the services lrb if any rrb and the ua content contain proprietary and confidential information that is protected by applicable intellectual property and other laws ,Endomondo.txt
0, we grant you a limited revocable personal non transferable and non exclusive right and license to access and use the services and ua content provided that you do not lrb and do not allow any third party to rrb copy modify create a derivative work from reverse engineer sell assign sublicense grant a security interest in or otherwise transfer any right in the ua content or services to anyone else ,Endomondo.txt
0, this license is subject to the terms including our community guidelines and the following ,Endomondo.txt
0, except as expressly permitted by applicable law or authorized by under armour you agree not to modify rent lease loan sell distribute or create derivative works based on the services the services software or any ua content offered as part of the services lrb other than user generated content rrb in whole or in part ,Endomondo.txt
0, please do not download copy or save ua content except lrb i rrb as expressly permitted by the functionality of certain services lrb e g printed maps rrb as provided for in the specific guidelines and or additional terms applicable to those services or lrb ii rrb solely for personal use or your records ,Endomondo.txt
0, commercial usage of the services ,Endomondo.txt
0, the services with the exception of certain products and services provided though the under armour branded websites and certain widgets that we make available as tools for website owners lrb collectively the commercial tools rrb are intended only for your personal non commercial use ,Endomondo.txt
0, you may not use the services lrb other than certain commercial tools rrb to sell a product or service increase traffic to your own website or a third party website for commercial reasons such as advertising sales or otherwise undertake any endeavor aimed at deriving revenue ,Endomondo.txt
0, for example you may not take the results from a search of the services and reformat and display them or mirror our home pages or results pages on your website ,Endomondo.txt
0, moreover you may not meta search our services ,Endomondo.txt
0, if you seek to make commercial use of the services other than through the commercial tools you must enter into an agreement with us to do so in advance ,Endomondo.txt
0, to learn more about the commercial tools please visit https developer underarmour com ,Endomondo.txt
1, by using any of the commercial tools you acknowledge and agree to the terms and any additional terms and conditions applicable to those select services ,Endomondo.txt
0, if you would like to link to our services on your website or application please follow these rules lrb i rrb any link to the services must be a text only link clearly marked under armour lrb without the use of any other trademark logo copyright or any other intellectual property asset owned or controlled by under armour rrb or in some other format directed by under armour lrb ii rrb the appearance position and other aspects of the link may not damage or dilute the goodwill associated with our marks lrb iii rrb the link must point to the root domain name of the services and not to other pages within the services lrb iv rrb the appearance position and other attributes of the link may not create the false appearance that your organization or entity is sponsored by affiliated with or associated with under armour lrb v rrb when selected the link must display the service on full screen and not within a frame on the linking website or service and lrb vi rrb under armour reserves the right to revoke its consent to the link at any time and in its sole discretion and upon our notification to you of such revocation of consent you agree to promptly remove the relevant link from your website or application ,Endomondo.txt
0, do not impersonate any person or entity and or falsely claim an affiliation with any person or entity ,Endomondo.txt
0, disruptions exploits or resource abuse ,Endomondo.txt
0, do not interfere with or damage operation of the services including through unauthorized use disruption automated attacks exploitation or abuse of our resources ,Endomondo.txt
0, do not send automated queries of any sort to the systems and networks we use to provide the services without our express written permission ,Endomondo.txt
0, sending automated queries includes but is not limited to ,Endomondo.txt
0, using any software that sends automated queries to the systems and networks we use to provide the services that seek bulk data or determine how many saved routes or athletes we have for various queries ,Endomondo.txt
0, meta searching the services and the systems and networks we use to provide the services and,Endomondo.txt
0, performing offline searches relative to the services ,Endomondo.txt
0, you may only use the ua content and services for legally permitted purposes ,Endomondo.txt
0, you may not use the services or any ua content or other information displayed on or made available by the services to stalk harass abuse defame threaten or defraud others ,Endomondo.txt
0, lrb d rrb your license to us,Endomondo.txt
0, when you post content in connection with the services it still belongs to you however you are giving us permission to use that content in certain ways in connection with our services and make the content available to others ,Endomondo.txt
1, we can edit or remove your content from our products and services at any time for any reason ,Endomondo.txt
0, when you provide user generated content to under armour through the services you grant under armour and our athletes a non exclusive irrevocable royalty free freely transferable sublicensable worldwide right and license to use host store cache reproduce publish display lrb publicly or otherwise rrb perform lrb publicly or otherwise rrb distribute transmit modify adapt lrb including without limitation in order to conform it to the requirements of any networks devices services or media through which the services are available rrb commercialize create derivative works of and otherwise exploit such user generated content in connection with any and all services ,Endomondo.txt
0, you acknowledge and agree that lrb a rrb we have the right to arrange the posting of user generated content in any way we desire lrb b rrb under armour has no obligation to provide you with any credit when using your user generated content but if under armour chooses to provide you with credit the size and placement of the credit is at our sole discretion and lrb c rrb you are not entitled to any compensation or other payment from us in connection with the use of your user generated content ,Endomondo.txt
0, the rights you grant in this license are for the limited purposes of allowing under armour to operate the services in accordance with their functionality improve the services develop new services and to allow other community members to use the services in accordance with their intended function ,Endomondo.txt
0, notwithstanding the above we will not make use of any of your user generated content in a manner that is inconsistent with the privacy settings you establish within our services ,Endomondo.txt
0, for information on managing your privacy settings for the services see the under armour privacy policy ,Endomondo.txt
1, we reserve the right to monitor remove or modify user generated content for any reason and at any time including user generated content that we believe violates these terms the community guidelines and or our policies ,Endomondo.txt
0, please keep in mind that when you make something publicly available on the internet it becomes practically impossible to take down all copies of it in the future ,Endomondo.txt
0, following termination of your account or if you remove any user generated content from the services we may retain your user generated content for a commercially reasonable period of time for backup archival or audit purposes or as otherwise required or permitted by law ,Endomondo.txt
0, furthermore under armour and its athletes may retain and continue to use store display reproduce share modify create derivative works perform and distribute any of your user generated content that otherwise has been stored or shared through under armour ,Endomondo.txt
0, accordingly note that the above license to your user generated content continues even if you stop using the services ,Endomondo.txt
0, when you post something publicly others may choose to comment on it making your content part of a social conversation ,Endomondo.txt
0, for more information please review our privacy policy ,Endomondo.txt
0, lrb f rrb user generated content and eligibility to participate in certain sports organizations,Endomondo.txt
0, things that happen online may have consequences in the real world ,Endomondo.txt
0, certain sports organizations have rules on amateurism and eligibility that could potentially be implicated if you post user generated content within the services even user generated content that you believe is noncommercial in nature ,Endomondo.txt
0, it is your responsibility to determine whether posting user generated content within the services will affect your eligibility to participate in any sport under any applicable rules of any sports organization ,Endomondo.txt
0, we appreciate your feedback and can freely use your suggestions to make under armour and athletes around the world better ,Endomondo.txt
0, thank you and keep the ideas coming ,Endomondo.txt
0, we value hearing from our athletes and are always interested in learning about ways we can make under armour awesome ,Endomondo.txt
0, if you choose to submit comments ideas or feedback you should submit the idea through our idea submission website at https uaideas force com and you agree that we are free to use the ideas you submit without any restriction or compensation to you ,Endomondo.txt
0, by accepting your submission under armour does not waive any rights to use similar or related feedback previously known to under armour developed by our employees or obtained from sources other than you ,Endomondo.txt
0, you certify and represent that the information or feedback you submit to us through the services is not confidential or proprietary information ,Endomondo.txt
0, we love your support and imitation is flattering but please respect our trademarks and brands ,Endomondo.txt
0, under armour owns or licenses all under armour trademarks service marks branding logos and other similar assets lrb the ua trademarks rrb ,Endomondo.txt
0, being an under armour athlete is a badge of honor and we encourage you to proudly wear our gear and display the ua trademarks for personal use ,Endomondo.txt
0, however please do not copy imitate modify display or otherwise use the ua trademarks lrb in whole or in part rrb for purposes other than personal use or in connection with any web or mobile product or service that is not authorized by under armour without our prior written approval ,Endomondo.txt
0, lrb i rrb accuracy and reliance on content,Endomondo.txt
0, do n t believe everything you read on the internet ,Endomondo.txt
0, if you are concerned about the accuracy of information available through the services undertake your own research and investigation ,Endomondo.txt
0, we make no representations or warranties as to the accuracy reliability completeness or timeliness of any content available through the services and we make no commitment to update such content ,Endomondo.txt
0, in addition user generated content including advice statements or other information including without limitation food nutrition and exercise database entries are not produced by under armour and should not necessarily be relied on ,Endomondo.txt
0, user generated content available in connection with the services whether publicly posted or privately transmitted is the sole responsibility of the athlete from whom such user generated content originated ,Endomondo.txt
0, we do not endorse any opinions or recommendations contained in user generated content ,Endomondo.txt
0, all information is provided as is without any representation warranty or condition as to its accuracy or reliability ,Endomondo.txt
0, in particular myfitnesspal s food database lrb food database rrb contains a combination of nutritional information entered directly by myfitnesspal and nutritional information entered by myfitnesspal members ,Endomondo.txt
0, any myfitnesspal member can contribute nutritional information to the food database as well as edit existing nutritional information ,Endomondo.txt
0, please be advised that nutritional information found in the food database has not been reviewed by persons with the expertise required to provide you with complete accurate or reliable information ,Endomondo.txt
0, myfitnesspal does not lrb i rrb guarantee the accuracy completeness or usefulness of any nutritional information in the food database or lrb ii rrb adopt endorse or accept responsibility for the accuracy or reliability of any such nutritional information ,Endomondo.txt
1, under no circumstances will myfitnesspal be responsible for any loss or damage resulting from your reliance on nutritional information ,Endomondo.txt
0, you are solely responsible for ensuring that any nutritional information in the food database is accurate complete and useful ,Endomondo.txt
0, our services often contain community features ,Endomondo.txt
0, when you post content through these features that content may become public ,Endomondo.txt
0, under armour is a community dedicated to helping all athletes reach their fitness and wellness goals ,Endomondo.txt
0, some of our services may include reviews discussion forums conversation pages blogs or other interactive areas or social features that allow you and other athletes to post user generated content and interact with one another lrb interactive areas rrb ,Endomondo.txt
0, you are solely responsible for your use of the interactive areas and for any user generated content that you post including the transmission accuracy and completeness of the user generated content ,Endomondo.txt
0, as the interactive areas are often public you understand that your user generated content may be made and remain public ,Endomondo.txt
0, we may but do not always monitor our community features and ultimately you are responsible for your interactions with other athletes ,Endomondo.txt
0, so please use good judgment and play fair ,Endomondo.txt
0, you are solely responsible for your interactions with other athletes whether online or in person including but not limited to comments challenges and friendly competition ,Endomondo.txt
0, we assume no responsibility or liability for any loss or damage resulting from any interaction with other athletes who employ the services individuals you meet through the services or individuals who find you because of content posted on by or through the services ,Endomondo.txt
0, you agree to take reasonable precautions in all interactions with any athletes or individuals you interact with in connection with the services ,Endomondo.txt
0, you are solely responsible for your involvement with any athletes or individuals you interact with in connection with the services ,Endomondo.txt
0, under armour is under no obligation to become involved in any disputes between its athletes but may do so at its own discretion ,Endomondo.txt
0, our services are designed as a safe and supportive environment to help you reach your fitness and wellness goals ,Endomondo.txt
0, athletes can not use our services to post pornographic material harass people send spam violate intellectual property rights or do other inappropriate stuff ,Endomondo.txt
0, be reasonable and act responsibly ,Endomondo.txt
0, our services are intended to be a safe and supportive community for all athletes ,Endomondo.txt
0, to help everyone feel safe and to maintain that positive environment we require everyone to agree to and follow these rules lrb the community guidelines rrb when posting user generated content and using the services ,Endomondo.txt
0, by using the services you agree that your user generated content and use of the interactive areas will not violate the community guidelines ,Endomondo.txt
1, if you violate the community guidelines we reserve the right to terminate your access to the services ,Endomondo.txt
0, no discriminatory or abusive content or personal attacks or insults ,Endomondo.txt
0, stay positive do n t spread hate messages and do n t post content that is threatening hurtful harassing embarrassing or annoying to other members of the community ,Endomondo.txt
0, no derogatory references to sex gender age weight body type disability ethnicity religion or sexual orientation or endorsement of violence against any person or group even if couched in humor will be permitted ,Endomondo.txt
0, this includes expressing stereotypes about any group or community ,Endomondo.txt
0, you can respectfully disagree with a message post or topic but please do not attack other athletes by mocking or insulting them ,Endomondo.txt
0, if you are attacked by another athlete and you reciprocate you may also be subject to the same consequences ,Endomondo.txt
0, no hijacking trolling or flame baiting ,Endomondo.txt
0, if you are participating in our forums please stay on topic in an existing thread and post new threads in the appropriate forum ,Endomondo.txt
0, taking a thread off topic is considered hijacking ,Endomondo.txt
0, please either contribute politely and constructively to a topic or move on without posting ,Endomondo.txt
0, this includes posts that encourage the drama in a topic to escalate or posts intended to incite an uproar from the community ,Endomondo.txt
0, no promotion of unsafe weight loss techniques or eating disorders ,Endomondo.txt
0, one of our goals is to provide athletes with the tools to achieve their weight management goals at a steady sustainable rate ,Endomondo.txt
0, use of the services to promote glamorize or achieve dangerously low levels of eating is not permitted ,Endomondo.txt
0, accordingly please do not contribute the following types of content which may be removed without warning ,Endomondo.txt
0, content intended to promote potentially unsafe or controversial weight loss products or procedures including non medically prescribed supplements or mlm ,Endomondo.txt
0, profiles groups messages posts or wall comments that encourage anorexia bulimia or very low calorie diets ,Endomondo.txt
0, this includes positive references to ana mia purging or self starving ,Endomondo.txt
0, photos intended to glamorize extreme thinness ,Endomondo.txt
0, do n t post content that is defamatory obscene pornographic offensive hateful inflammatory or promoting sexually explicit material ,Endomondo.txt
0, do n t use the services in a way that harms minors lrb or anyone really rrb ,Endomondo.txt
0, no sending spam and junk mail ,Endomondo.txt
0, do n t spam people via posts replies or messages ,Endomondo.txt
0, do n t advocate promote or assist any fraudulent or illegal act lrb e g violence impersonation and computer misuse rrb ,Endomondo.txt
0, please do n t post or solicit personal data regarding or from any third party including photographs telephone numbers street addresses last names email addresses and passwords in the interactive areas ,Endomondo.txt
0, no public posting of private conversations ,Endomondo.txt
0, do n t publicly post an email or private message from any other athlete moderator or administrator ,Endomondo.txt
0, no breach of legal duty ,Endomondo.txt
0, do n t post content that is in breach of any contractual or other legal duty owed to a third party ,Endomondo.txt
0, no deceptive or fraudulent links ,Endomondo.txt
0, do n t post deceptive or fraudulent links ,Endomondo.txt
0, this includes giving links misleading descriptions putting the wrong source field in a post setting misleading click through links on images or embedding links to interstitial or pop up ads ,Endomondo.txt
0, respect the intellectual property of others ,Endomondo.txt
0, if you are n t allowed to use someone else s proprietary work or likeness lrb either by license or by legal exceptions and limitations such as fair use rrb please do n t post it ,Endomondo.txt
0, in particular if you have any reason to believe that user generated content you see on our services is infringing your copyrights or the copyrights of others please see the copyright dmca section of our terms ,Endomondo.txt
0, no impersonating under armour or others ,Endomondo.txt
0, do n t post content that is likely to deceive any person or be used to impersonate any person or to misrepresent your identity or affiliation with any person including with under armour ,Endomondo.txt
0, creating an account for the purposes of deceiving other athletes or to work around a services suspension is not permitted and will be grounds for a permanent ban from the services ,Endomondo.txt
0, do n t post content that contains anything that in under armour s sole determination is objectionable or inhibits any other person from using or enjoying the services or that may expose under armour or our athletes to any harm or liability of any kind ,Endomondo.txt
1, if we determine that you are violating the community guidelines or otherwise have breached the terms we may take actions to address the issue including but not limited to terminating your right to use the services removing your user generated content taking legal action against you lrb in which case you agree that we may recover reasonable costs and attorneys fees rrb or disclosing information to law enforcement authorities ,Endomondo.txt
0, we reserve the right to enforce or not enforce these community guidelines in our sole discretion and they do n t create a duty or contractual obligation for us to act in any particular manner ,Endomondo.txt
0, lrb c rrb objectionable user generated content,Endomondo.txt
0, it s a big bad internet out there and people post inappropriate stuff on user generated content sites all the time ,Endomondo.txt
0, we do our best to keep the community safe and secure lrb athletes respecting the community guidelines helps rrb but you still might run into bad stuff before we have a chance to take it down ,Endomondo.txt
0, if you spot any objectionable content please let us know ,Endomondo.txt
0, while we require all of our athletes to comply with the community guidelines and reserve the right to monitor for violations we ultimately can not guarantee they will comply with the community guidelines or these terms ,Endomondo.txt
0, if you believe any content submitted to our services violates the community guidelines or if you know or suspect that someone is misusing your user generated content please report it to the customer support team ,Endomondo.txt
0, by consenting to the terms you understand and acknowledge that when you access or otherwise use the services ,Endomondo.txt
0, you may be exposed to user generated content from a variety of sources and that we are not responsible for the accuracy usefulness safety or intellectual property rights of or relating to such user generated content ,Endomondo.txt
0, you may be exposed to user generated content shared by other athletes that is offensive indecent or otherwise objectionable ,Endomondo.txt
0, we can not be held responsible for any injury or harm to you resulting from objectionable user generated content or another athlete s failure to comply with our community guidelines ,Endomondo.txt
0, if anything is wrong please send an email with all the details to copyright ua com ,Endomondo.txt
0, if you believe that user generated content or ua content infringes copyright under you s or other national law please notify our copyright agent immediately using the contact information provided herein ,Endomondo.txt
0, it is our policy to investigate any allegations of copyright infringement brought to our attention ,Endomondo.txt
0, please provide us with the following information in your notice of a suspected copyright violation ,Endomondo.txt
0, identification of the work or material being infringed ,Endomondo.txt
0, identification of the material that is claimed to be infringing including its location with sufficient detail so that we are capable of finding it and verifying its existence ,Endomondo.txt
0, contact information for the notifying party lrb the notifying party rrb including name address telephone number and email address ,Endomondo.txt
0, a statement that the notifying party has a good faith belief that the material is not authorized by the copyright owner its agent or law ,Endomondo.txt
0, a statement made under penalty of perjury that the information provided in the notice is accurate and that the notifying party is authorized to make the complaint on behalf of the copyright owner ,Endomondo.txt
0, a physical or electronic signature of a person authorized to act on behalf of the owner of the copyright that has been allegedly infringed ,Endomondo.txt
0, your notice must be signed lrb physically or electronically rrb and must be addressed as follows ,Endomondo.txt
0, c o under armour inc ,Endomondo.txt
0, you acknowledge that if you fail to comply with all of the requirements of this section your notice may not be valid ,Endomondo.txt
0, the information provided in a notice of copyright infringement may be forwarded to the athlete who posted the allegedly infringing content ,Endomondo.txt
0, in the you s under section 512 lrb f rrb of the dmca any person who knowingly materially misrepresents that material or activity is infringing may be subject to liability ,Endomondo.txt
0, please see www copyright gov or www chillingeffects org copyright for more information about how to prepare or respond to a dmca notice ,Endomondo.txt
0, our services may link to interact with or be available on third party services or products such as social media providers and third party devices ,Endomondo.txt
0, if you access such third party services or products be aware that different terms and privacy policies may apply to your usage of such services ,Endomondo.txt
0, lrb a rrb third party services and logins,Endomondo.txt
0, you may enable or log in to the services via various online third party services such as social media and social networking services like facebook or twitter lrb social networking services rrb ,Endomondo.txt
0, logging in or directly integrating these social networking services into the services may make your online and mobile experiences richer and more personalized ,Endomondo.txt
0, to take advantage of these features and capabilities we may ask you to authenticate register for or log into social networking services on the websites of their respective providers ,Endomondo.txt
0, as part of this integration the social networking services will provide us with access to certain information that you have provided to them and we will use store and disclose such information in accordance with our privacy policy ,Endomondo.txt
0, please remember that the way social networking services use store and disclose your information is governed solely by the policies of those third parties that operate those social networking services and we have no liability or responsibility for the privacy practices or other actions of any third party website or service that may be enabled within the services ,Endomondo.txt
0, in addition we are not responsible for the accuracy availability or reliability of any information content goods data opinions advice or statements made available in connection with social networking services ,Endomondo.txt
1, as such we are not liable for any damage or loss caused or alleged to be caused by or in connection with the use of or reliance on any such social networking services ,Endomondo.txt
0, you may be able to access certain third party links applications or content lrb third party applications rrb via accounts related to our services ,Endomondo.txt
0, if you choose to access these third party applications you may be requested to log in and sync your accounts with such applications ,Endomondo.txt
0, you are in no way obligated to use any third party applications and your access and use of such applications is entirely at your own risk ,Endomondo.txt
0, if you opt to use third party applications via your account with us they may gain access to certain information that you have provided to us including personal data and they will use store and disclose such information in accordance with their individual privacy policies and terms and conditions ,Endomondo.txt
0, we have no liability or responsibility for the privacy and information security practices or other actions of any third party applications that you choose to access through your accounts with us ,Endomondo.txt
0, in addition we are not responsible for the accuracy availability or reliability of any information content goods data opinions advice or statements made available by any third party applications ,Endomondo.txt
0, as such we are not liable for any damage or loss caused or alleged to be caused by or in connection with the use of or reliance on any such third party applications ,Endomondo.txt
0, our services may contain links to third party websites content advertisers services promotions special offers or other events or activities lrb third party content rrb that are not owned or controlled by us ,Endomondo.txt
0, we do not endorse or assume any responsibility for third party content ,Endomondo.txt
0, if you access or pay for third party content you do so at your own risk and you agree that we have no associated liability ,Endomondo.txt
0, lrb d rrb third party products,Endomondo.txt
0, our services may be accessed on third party devices or other products lrb third party products rrb and your ability to use certain features of the services may require you to purchase third party products lrb e g fitness trackers rrb ,Endomondo.txt
0, while we may recommend promote or market the products of certain partners we have no responsibility for your acquisition or use of any third party products and we do not guarantee that third party products will function with the services or will be error free ,Endomondo.txt
0, we hereby disclaim liability for all third party products including any third party products offered by our partners ,Endomondo.txt
0, lrb e rrb third party services activities and events,Endomondo.txt
0, our services may include the ability to discover access or participate in certain services activities or events lrb third party activities rrb ,Endomondo.txt
0, third party activities are offered and provided by third parties not under armour ,Endomondo.txt
0, your attendance at and participation in third party activities is solely at your own risk ,Endomondo.txt
0, under armour will not be liable for any act error or omission of any third party including without limitation any which arises out of or is any way connected with an athlete s attendance use of or participation in any third party activities initially discovered booked or registered for via the services or the performance or non performance of any third party in connection with the services ,Endomondo.txt
0, under armour is not an agent of any provider of third party activities ,Endomondo.txt
0, while we strive to make our applications available on many platforms we ca n t guarantee that our applications are compatible with your device lrb though please let customer support know if you have a question or problem we want to help rrb ,Endomondo.txt
0, if you use our applications your standard data and messaging rates will apply and the rules of the app store from which you are downloading will also apply ,Endomondo.txt
0, lrb a rrb wireless carrier and device considerations,Endomondo.txt
0, to use or access our applications you will need a compatible device ,Endomondo.txt
0, we also can not guarantee that the applications will be compatible with or available on your device ,Endomondo.txt
0, we do not charge for use of some basic applications however you may need to pay some fees to use certain premium applications or features ,Endomondo.txt
0, further your phone company s normal messaging data and other rates and fees will still apply ,Endomondo.txt
0, lrb b rrb text and mobile messaging express consents,Endomondo.txt
0, by downloading or using our applications you expressly agree that we may communicate with you regarding transactions you have initiated on the services or respond to your communications to us through the services by sms mms text message or other electronic means directed to your device and that certain information about your usage of the applications may be communicated to us ,Endomondo.txt
0, lrb c rrb mobile application license,Endomondo.txt
0, we hereby grant you a limited personal non exclusive non transferable non sublicensable revocable license to use our applications downloaded directly from a legitimate marketplace solely in object code format and solely for your personal use for lawful purposes ,Endomondo.txt
0, with respect to any open source or third party code that may be incorporated in the applications such open source code is covered by the applicable open source or third party license eula if any authorizing use of such code ,Endomondo.txt
